codi_municipi	nom_municipi	codi_provincia	nom_provincia
9022	Pueblonuevo del Guadiana	6	Badajoz
9038	Guadiana	6	Badajoz
12	Alaró	7	Illes Balears
27	Alaior	7	Illes Balears
33	Alcúdia	7	Illes Balears
48	Algaida	7	Illes Balears
51	Andratx	7	Illes Balears
64	Artà	7	Illes Balears
70	Banyalbufar	7	Illes Balears
86	Binissalem	7	Illes Balears
99	Búger	7	Illes Balears
103	Bunyola	7	Illes Balears
110	Calvià	7	Illes Balears
125	Campanet	7	Illes Balears
131	Campos	7	Illes Balears
146	Capdepera	7	Illes Balears
159	Ciutadella de Menorca	7	Illes Balears
162	Consell	7	Illes Balears
178	Costitx	7	Illes Balears
184	Deià	7	Illes Balears
197	Escorca	7	Illes Balears
201	Esporles	7	Illes Balears
218	Estellencs	7	Illes Balears
223	Felanitx	7	Illes Balears
239	Ferreries	7	Illes Balears
244	Formentera	7	Illes Balears
257	Fornalutx	7	Illes Balears
260	Eivissa	7	Illes Balears
276	Inca	7	Illes Balears
282	Lloret de Vistalegre	7	Illes Balears
295	Lloseta	7	Illes Balears
309	Llubí	7	Illes Balears
316	Llucmajor	7	Illes Balears
321	Maó	7	Illes Balears
337	Manacor	7	Illes Balears
342	Mancor de la Vall	7	Illes Balears
355	Maria de la Salut	7	Illes Balears
368	Marratxí	7	Illes Balears
374	Mercadal, es	7	Illes Balears
380	Montuïri	7	Illes Balears
393	Muro	7	Illes Balears
407	Palma	7	Illes Balears
414	Petra	7	Illes Balears
429	Pollença	7	Illes Balears
435	Porreres	7	Illes Balears
440	Pobla, sa	7	Illes Balears
453	Puigpunyent	7	Illes Balears
466	Sant Antoni de Portmany	7	Illes Balears
472	Sencelles	7	Illes Balears
488	Sant Josep de sa Talaia	7	Illes Balears
491	Sant Joan	7	Illes Balears
504	Sant Joan de Labritja	7	Illes Balears
511	Sant Llorenç des Cardassar	7	Illes Balears
526	Sant Lluís	7	Illes Balears
532	Santa Eugènia	7	Illes Balears
547	Santa Eulària des Riu	7	Illes Balears
550	Santa Margalida	7	Illes Balears
563	Santa María del Camí	7	Illes Balears
579	Santanyí	7	Illes Balears
585	Selva	7	Illes Balears
598	Salines, ses	7	Illes Balears
602	Sineu	7	Illes Balears
619	Sóller	7	Illes Balears
624	Son Servera	7	Illes Balears
630	Valldemossa	7	Illes Balears
645	Castell, es	7	Illes Balears
658	Vilafranca de Bonany	7	Illes Balears
9013	Ariany	7	Illes Balears
9028	Migjorn Gran, es	7	Illes Balears
18	Abrera	8	Barcelona
23	Aguilar de Segarra	8	Barcelona
39	Alella	8	Barcelona
44	Alpens	8	Barcelona
57	Ametlla del Vallès, l'	8	Barcelona
60	Arenys de Mar	8	Barcelona
76	Arenys de Munt	8	Barcelona
82	Argençola	8	Barcelona
95	Argentona	8	Barcelona
109	Artés	8	Barcelona
116	Avià	8	Barcelona
121	Avinyó	8	Barcelona
137	Avinyonet del Penedès	8	Barcelona
142	Aiguafreda	8	Barcelona
155	Badalona	8	Barcelona
168	Bagà	8	Barcelona
174	Balenyà	8	Barcelona
180	Balsareny	8	Barcelona
193	Barcelona	8	Barcelona
207	Begues	8	Barcelona
214	Bellprat	8	Barcelona
229	Berga	8	Barcelona
235	Bigues i Riells del Fai	8	Barcelona
240	Borredà	8	Barcelona
253	Bruc, el	8	Barcelona
266	Brull, el	8	Barcelona
272	Cabanyes, les	8	Barcelona
288	Cabrera d'Anoia	8	Barcelona
291	Cabrera de Mar	8	Barcelona
305	Cabrils	8	Barcelona
312	Calaf	8	Barcelona
327	Caldes d'Estrac	8	Barcelona
333	Caldes de Montbui	8	Barcelona
348	Calders	8	Barcelona
351	Calella	8	Barcelona
364	Calonge de Segarra	8	Barcelona
370	Calldetenes	8	Barcelona
386	Callús	8	Barcelona
399	Campins	8	Barcelona
403	Canet de Mar	8	Barcelona
410	Canovelles	8	Barcelona
425	Cànoves i Samalús	8	Barcelona
431	Canyelles	8	Barcelona
446	Capellades	8	Barcelona
459	Capolat	8	Barcelona
462	Cardedeu	8	Barcelona
478	Cardona	8	Barcelona
484	Carme	8	Barcelona
497	Casserres	8	Barcelona
500	Castellar del Riu	8	Barcelona
517	Castellar del Vallès	8	Barcelona
522	Castellar de n'Hug	8	Barcelona
538	Castellbell i el Vilar	8	Barcelona
543	Castellbisbal	8	Barcelona
556	Castellcir	8	Barcelona
569	Castelldefels	8	Barcelona
575	Castell de l'Areny	8	Barcelona
581	Castellet i la Gornal	8	Barcelona
594	Castellfollit del Boix	8	Barcelona
608	Castellfollit de Riubregós	8	Barcelona
615	Castellgalí	8	Barcelona
620	Castellnou de Bages	8	Barcelona
636	Castellolí	8	Barcelona
641	Castellterçol	8	Barcelona
654	Castellví de la Marca	8	Barcelona
667	Castellví de Rosanes	8	Barcelona
673	Centelles	8	Barcelona
689	Cervelló	8	Barcelona
692	Collbató	8	Barcelona
706	Collsuspina	8	Barcelona
713	Copons	8	Barcelona
728	Corbera de Llobregat	8	Barcelona
734	Cornellà de Llobregat	8	Barcelona
749	Cubelles	8	Barcelona
752	Dosrius	8	Barcelona
765	Esparreguera	8	Barcelona
771	Esplugues de Llobregat	8	Barcelona
787	Espunyola, l'	8	Barcelona
790	Estany, l'	8	Barcelona
804	Fígols	8	Barcelona
811	Fogars de Montclús	8	Barcelona
826	Fogars de la Selva	8	Barcelona
832	Folgueroles	8	Barcelona
847	Fonollosa	8	Barcelona
850	Font-rubí	8	Barcelona
863	Franqueses del Vallès, les	8	Barcelona
879	Gallifa	8	Barcelona
885	Garriga, la	8	Barcelona
898	Gavà	8	Barcelona
902	Gaià	8	Barcelona
919	Gelida	8	Barcelona
924	Gironella	8	Barcelona
930	Gisclareny	8	Barcelona
945	Granada, la	8	Barcelona
958	Granera	8	Barcelona
961	Granollers	8	Barcelona
977	Gualba	8	Barcelona
983	Sant Salvador de Guardiola	8	Barcelona
996	Guardiola de Berguedà	8	Barcelona
1000	Gurb	8	Barcelona
1017	Hospitalet de Llobregat, l'	8	Barcelona
1022	Igualada	8	Barcelona
1038	Jorba	8	Barcelona
1043	Llacuna, la	8	Barcelona
1056	Llagosta, la	8	Barcelona
1069	Llinars del Vallès	8	Barcelona
1075	Lliçà d'Amunt	8	Barcelona
1081	Lliçà de Vall	8	Barcelona
1094	Lluçà	8	Barcelona
1108	Malgrat de Mar	8	Barcelona
1115	Malla	8	Barcelona
1120	Manlleu	8	Barcelona
1136	Manresa	8	Barcelona
1141	Martorell	8	Barcelona
1154	Martorelles	8	Barcelona
1167	Masies de Roda, les	8	Barcelona
1173	Masies de Voltregà, les	8	Barcelona
1189	Masnou, el	8	Barcelona
1192	Masquefa	8	Barcelona
1206	Matadepera	8	Barcelona
1213	Mataró	8	Barcelona
1228	Mediona	8	Barcelona
1234	Molins de Rei	8	Barcelona
1249	Mollet del Vallès	8	Barcelona
1252	Montcada i Reixac	8	Barcelona
1265	Montgat	8	Barcelona
1271	Monistrol de Montserrat	8	Barcelona
1287	Monistrol de Calders	8	Barcelona
1290	Muntanyola	8	Barcelona
1304	Montclar	8	Barcelona
1311	Montesquiu	8	Barcelona
1326	Montmajor	8	Barcelona
1332	Montmaneu	8	Barcelona
1347	Figaró-Montmany	8	Barcelona
1350	Montmeló	8	Barcelona
1363	Montornès del Vallès	8	Barcelona
1379	Montseny	8	Barcelona
1385	Moià	8	Barcelona
1398	Mura	8	Barcelona
1402	Navarcles	8	Barcelona
1419	Navàs	8	Barcelona
1424	Nou de Berguedà, la	8	Barcelona
1430	Òdena	8	Barcelona
1445	Olvan	8	Barcelona
1458	Olèrdola	8	Barcelona
1461	Olesa de Bonesvalls	8	Barcelona
1477	Olesa de Montserrat	8	Barcelona
1483	Olivella	8	Barcelona
1496	Olost	8	Barcelona
1509	Orís	8	Barcelona
1516	Oristà	8	Barcelona
1521	Orpí	8	Barcelona
1537	Òrrius	8	Barcelona
1542	Pacs del Penedès	8	Barcelona
1555	Palafolls	8	Barcelona
1568	Palau-solità i Plegamans	8	Barcelona
1574	Pallejà	8	Barcelona
1580	Papiol, el	8	Barcelona
1593	Parets del Vallès	8	Barcelona
1607	Perafita	8	Barcelona
1614	Piera	8	Barcelona
1629	Hostalets de Pierola, els	8	Barcelona
1635	Pineda de Mar	8	Barcelona
1640	Pla del Penedès, el	8	Barcelona
1653	Pobla de Claramunt, la	8	Barcelona
1666	Pobla de Lillet, la	8	Barcelona
1672	Polinyà	8	Barcelona
1688	Pontons	8	Barcelona
1691	Prat de Llobregat, el	8	Barcelona
1705	Prats de Rei, els	8	Barcelona
1712	Prats de Lluçanès	8	Barcelona
1727	Premià de Mar	8	Barcelona
1748	Puigdàlber	8	Barcelona
1751	Puig-reig	8	Barcelona
1764	Pujalt	8	Barcelona
1770	Quar, la	8	Barcelona
1786	Rajadell	8	Barcelona
1799	Rellinars	8	Barcelona
1803	Ripollet	8	Barcelona
1810	Roca del Vallès, la	8	Barcelona
1825	Pont de Vilomara i Rocafort, el	8	Barcelona
1831	Roda de Ter	8	Barcelona
1846	Rubí	8	Barcelona
1859	Rubió	8	Barcelona
1878	Sabadell	8	Barcelona
1884	Sagàs	8	Barcelona
1897	Sant Pere Sallavinera	8	Barcelona
1901	Saldes	8	Barcelona
1918	Sallent	8	Barcelona
1923	Santpedor	8	Barcelona
1939	Sant Iscle de Vallalta	8	Barcelona
1944	Sant Adrià de Besòs	8	Barcelona
1957	Sant Agustí de Lluçanès	8	Barcelona
1960	Sant Andreu de la Barca	8	Barcelona
1976	Sant Andreu de Llavaneres	8	Barcelona
1982	Sant Antoni de Vilamajor	8	Barcelona
1995	Sant Bartomeu del Grau	8	Barcelona
2009	Sant Boi de Llobregat	8	Barcelona
2016	Sant Boi de Lluçanès	8	Barcelona
2021	Sant Celoni	8	Barcelona
2037	Sant Cebrià de Vallalta	8	Barcelona
2042	Sant Climent de Llobregat	8	Barcelona
2055	Sant Cugat del Vallès	8	Barcelona
2068	Sant Cugat Sesgarrigues	8	Barcelona
2074	Sant Esteve de Palautordera	8	Barcelona
2080	Sant Esteve Sesrovires	8	Barcelona
2093	Sant Fost de Campsentelles	8	Barcelona
2107	Sant Feliu de Codines	8	Barcelona
2114	Sant Feliu de Llobregat	8	Barcelona
2129	Sant Feliu Sasserra	8	Barcelona
2135	Sant Fruitós de Bages	8	Barcelona
2140	Vilassar de Dalt	8	Barcelona
2153	Sant Hipòlit de Voltregà	8	Barcelona
2166	Sant Jaume de Frontanyà	8	Barcelona
2172	Sant Joan Despí	8	Barcelona
2188	Sant Joan de Vilatorrada	8	Barcelona
2191	Vilassar de Mar	8	Barcelona
2205	Sant Julià de Vilatorta	8	Barcelona
2212	Sant Just Desvern	8	Barcelona
2227	Sant Llorenç d'Hortons	8	Barcelona
2233	Sant Llorenç Savall	8	Barcelona
2248	Sant Martí de Centelles	8	Barcelona
2251	Sant Martí d'Albars	8	Barcelona
2264	Sant Martí de Tous	8	Barcelona
2270	Sant Martí Sarroca	8	Barcelona
2286	Sant Martí Sesgueioles	8	Barcelona
2299	Sant Mateu de Bages	8	Barcelona
2303	Premià de Dalt	8	Barcelona
2310	Sant Pere de Ribes	8	Barcelona
2325	Sant Pere de Riudebitlles	8	Barcelona
2331	Sant Pere de Torelló	8	Barcelona
2346	Sant Pere de Vilamajor	8	Barcelona
2359	Sant Pol de Mar	8	Barcelona
2362	Sant Quintí de Mediona	8	Barcelona
2378	Sant Quirze de Besora	8	Barcelona
2384	Sant Quirze del Vallès	8	Barcelona
2397	Sant Quirze Safaja	8	Barcelona
2401	Sant Sadurní d'Anoia	8	Barcelona
2418	Sant Sadurní d'Osormort	8	Barcelona
2423	Marganell	8	Barcelona
2439	Santa Cecília de Voltregà	8	Barcelona
2444	Santa Coloma de Cervelló	8	Barcelona
2457	Santa Coloma de Gramenet	8	Barcelona
2460	Santa Eugènia de Berga	8	Barcelona
2476	Santa Eulàlia de Riuprimer	8	Barcelona
2482	Santa Eulàlia de Ronçana	8	Barcelona
2495	Santa Fe del Penedès	8	Barcelona
2508	Santa Margarida de Montbui	8	Barcelona
2515	Santa Margarida i els Monjos	8	Barcelona
2520	Barberà del Vallès	8	Barcelona
2536	Santa Maria de Besora	8	Barcelona
2541	Esquirol, l'	8	Barcelona
2554	Santa Maria de Merlès	8	Barcelona
2567	Santa Maria de Martorelles	8	Barcelona
2573	Santa Maria de Miralles	8	Barcelona
2589	Santa Maria d'Oló	8	Barcelona
2592	Santa Maria de Palautordera	8	Barcelona
2606	Santa Perpètua de Mogoda	8	Barcelona
2613	Santa Susanna	8	Barcelona
2628	Sant Vicenç de Castellet	8	Barcelona
2634	Sant Vicenç dels Horts	8	Barcelona
2649	Sant Vicenç de Montalt	8	Barcelona
2652	Sant Vicenç de Torelló	8	Barcelona
2665	Cerdanyola del Vallès	8	Barcelona
2671	Sentmenat	8	Barcelona
2687	Cercs	8	Barcelona
2690	Seva	8	Barcelona
2704	Sitges	8	Barcelona
2711	Sobremunt	8	Barcelona
2726	Sora	8	Barcelona
2732	Subirats	8	Barcelona
2747	Súria	8	Barcelona
2750	Tavèrnoles	8	Barcelona
2763	Tagamanent	8	Barcelona
2779	Talamanca	8	Barcelona
2785	Taradell	8	Barcelona
2798	Terrassa	8	Barcelona
2802	Tavertet	8	Barcelona
2819	Teià	8	Barcelona
2824	Tiana	8	Barcelona
2830	Tona	8	Barcelona
2845	Tordera	8	Barcelona
2858	Torelló	8	Barcelona
2861	Torre de Claramunt, la	8	Barcelona
2877	Torrelavit	8	Barcelona
2883	Torrelles de Foix	8	Barcelona
2896	Torrelles de Llobregat	8	Barcelona
2900	Ullastrell	8	Barcelona
2917	Vacarisses	8	Barcelona
2922	Vallbona d'Anoia	8	Barcelona
2938	Vallcebre	8	Barcelona
2943	Vallgorguina	8	Barcelona
2956	Vallirana	8	Barcelona
2969	Vallromanes	8	Barcelona
2975	Veciana	8	Barcelona
2981	Vic	8	Barcelona
2994	Vilada	8	Barcelona
3008	Viladecavalls	8	Barcelona
3015	Viladecans	8	Barcelona
3020	Vilanova del Camí	8	Barcelona
3036	Vilanova de Sau	8	Barcelona
3041	Vilobí del Penedès	8	Barcelona
3054	Vilafranca del Penedès	8	Barcelona
3067	Vilalba Sasserra	8	Barcelona
3073	Vilanova i la Geltrú	8	Barcelona
3089	Viver i Serrateix	8	Barcelona
9019	Rupit i Pruit	8	Barcelona
9024	Vilanova del Vallès	8	Barcelona
9030	Sant Julià de Cerdanyola	8	Barcelona
9045	Badia del Vallès	8	Barcelona
9058	Palma de Cervelló, la	8	Barcelona
11	Abajas	9	Burgos
32	Adrada de Haza	9	Burgos
63	Aguas Cándidas	9	Burgos
79	Aguilar de Bureba	9	Burgos
98	Albillos	9	Burgos
102	Alcocero de Mola	9	Burgos
119	Alfoz de Bricia	9	Burgos
124	Alfoz de Santa Gadea	9	Burgos
130	Altable	9	Burgos
145	Altos, Los	9	Burgos
161	Ameyugo	9	Burgos
177	Anguix	9	Burgos
183	Aranda de Duero	9	Burgos
196	Arandilla	9	Burgos
200	Arauzo de Miel	9	Burgos
217	Arauzo de Salce	9	Burgos
222	Arauzo de Torre	9	Burgos
238	Arcos	9	Burgos
243	Arenillas de Riopisuerga	9	Burgos
256	Arija	9	Burgos
269	Arlanzón	9	Burgos
275	Arraya de Oca	9	Burgos
294	Atapuerca	9	Burgos
308	Ausines, Los	9	Burgos
320	Avellanosa de Muñó	9	Burgos
336	Bahabón de Esgueva	9	Burgos
341	Balbases, Los	9	Burgos
354	Baños de Valdearados	9	Burgos
367	Bañuelos de Bureba	9	Burgos
373	Barbadillo de Herreros	9	Burgos
389	Barbadillo del Mercado	9	Burgos
392	Barbadillo del Pez	9	Burgos
413	Barrio de Muñó	9	Burgos
434	Barrios de Bureba, Los	9	Burgos
449	Barrios de Colina	9	Burgos
452	Basconcillos del Tozo	9	Burgos
465	Bascuñana	9	Burgos
471	Belbimbre	9	Burgos
487	Belorado	9	Burgos
503	Berberana	9	Burgos
510	Berlangas de Roa	9	Burgos
525	Berzosa de Bureba	9	Burgos
546	Bozoó	9	Burgos
559	Brazacorta	9	Burgos
562	Briviesca	9	Burgos
578	Bugedo	9	Burgos
584	Buniel	9	Burgos
597	Burgos	9	Burgos
601	Busto de Bureba	9	Burgos
618	Cabañes de Esgueva	9	Burgos
623	Cabezón de la Sierra	9	Burgos
639	Cavia	9	Burgos
644	Caleruega	9	Burgos
657	Campillo de Aranda	9	Burgos
660	Campolara	9	Burgos
676	Canicosa de la Sierra	9	Burgos
682	Cantabrana	9	Burgos
709	Carazo	9	Burgos
716	Carcedo de Bureba	9	Burgos
721	Carcedo de Burgos	9	Burgos
737	Cardeñadijo	9	Burgos
742	Cardeñajimeno	9	Burgos
755	Cardeñuela Riopico	9	Burgos
768	Carrias	9	Burgos
774	Cascajares de Bureba	9	Burgos
780	Cascajares de la Sierra	9	Burgos
793	Castellanos de Castro	9	Burgos
829	Castildelgado	9	Burgos
835	Castil de Peones	9	Burgos
840	Castrillo de la Reina	9	Burgos
853	Castrillo de la Vega	9	Burgos
866	Castrillo del Val	9	Burgos
888	Castrillo de Riopisuerga	9	Burgos
905	Castrillo Mota de Judíos	9	Burgos
912	Castrojeriz	9	Burgos
933	Cayuela	9	Burgos
948	Cebrecos	9	Burgos
951	Celada del Camino	9	Burgos
986	Cerezo de Río Tirón	9	Burgos
1003	Cerratón de Juarros	9	Burgos
1010	Ciadoncha	9	Burgos
1025	Cillaperlata	9	Burgos
1031	Cilleruelo de Abajo	9	Burgos
1046	Cilleruelo de Arriba	9	Burgos
1059	Ciruelos de Cervera	9	Burgos
1084	Cogollos	9	Burgos
1097	Condado de Treviño	9	Burgos
1101	Contreras	9	Burgos
1123	Coruña del Conde	9	Burgos
1139	Covarrubias	9	Burgos
1144	Cubillo del Campo	9	Burgos
1157	Cubo de Bureba	9	Burgos
1176	Cueva de Roa, La	9	Burgos
1195	Cuevas de San Clemente	9	Burgos
1209	Encío	9	Burgos
1221	Espinosa de Cervera	9	Burgos
1237	Espinosa del Camino	9	Burgos
1242	Espinosa de los Monteros	9	Burgos
1255	Estépar	9	Burgos
1274	Fontioso	9	Burgos
1280	Frandovínez	9	Burgos
1293	Fresneda de la Sierra Tirón	9	Burgos
1307	Fresneña	9	Burgos
1314	Fresnillo de las Dueñas	9	Burgos
1329	Fresno de Río Tirón	9	Burgos
1335	Fresno de Rodilla	9	Burgos
1340	Frías	9	Burgos
1353	Fuentebureba	9	Burgos
1366	Fuentecén	9	Burgos
1372	Fuentelcésped	9	Burgos
1388	Fuentelisendo	9	Burgos
1391	Fuentemolinos	9	Burgos
1405	Fuentenebro	9	Burgos
1412	Fuentespina	9	Burgos
1433	Galbarros	9	Burgos
1448	Gallega, La	9	Burgos
1486	Grijalba	9	Burgos
1499	Grisaleña	9	Burgos
1519	Gumiel de Izán	9	Burgos
1524	Gumiel de Mercado	9	Burgos
1545	Hacinas	9	Burgos
1558	Haza	9	Burgos
1596	Hontanas	9	Burgos
1600	Hontangas	9	Burgos
1622	Hontoria de la Cantera	9	Burgos
1638	Hontoria del Pinar	9	Burgos
1643	Hontoria de Valdearados	9	Burgos
1669	Hormazas, Las	9	Burgos
1675	Hornillos del Camino	9	Burgos
1681	Horra, La	9	Burgos
1694	Hortigüela	9	Burgos
1708	Hoyales de Roa	9	Burgos
1720	Huérmeces	9	Burgos
1736	Huerta de Arriba	9	Burgos
1741	Huerta de Rey	9	Burgos
1754	Humada	9	Burgos
1767	Hurones	9	Burgos
1773	Ibeas de Juarros	9	Burgos
1789	Ibrillos	9	Burgos
1792	Iglesiarrubia	9	Burgos
1806	Iglesias	9	Burgos
1813	Isar	9	Burgos
1828	Itero del Castillo	9	Burgos
1834	Jaramillo de la Fuente	9	Burgos
1849	Jaramillo Quemado	9	Burgos
1890	Junta de Traslaloma	9	Burgos
1904	Junta de Villalba de Losa	9	Burgos
1911	Jurisdicción de Lara	9	Burgos
1926	Jurisdicción de San Zadornil	9	Burgos
1947	Lerma	9	Burgos
1950	Llano de Bureba	9	Burgos
1963	Madrigal del Monte	9	Burgos
1979	Madrigalejo del Monte	9	Burgos
1985	Mahamud	9	Burgos
1998	Mambrilla de Castrejón	9	Burgos
2002	Mambrillas de Lara	9	Burgos
2019	Mamolar	9	Burgos
2024	Manciles	9	Burgos
2061	Mazuela	9	Burgos
2083	Mecerreyes	9	Burgos
2096	Medina de Pomar	9	Burgos
2117	Melgar de Fernamental	9	Burgos
2138	Merindad de Cuesta-Urria	9	Burgos
2143	Merindad de Montija	9	Burgos
2156	Merindad de Sotoscueva	9	Burgos
2169	Merindad de Valdeporres	9	Burgos
2175	Merindad de Valdivielso	9	Burgos
2181	Milagros	9	Burgos
2194	Miranda de Ebro	9	Burgos
2208	Miraveche	9	Burgos
2215	Modúbar de la Emparedada	9	Burgos
2236	Monasterio de la Sierra	9	Burgos
2241	Monasterio de Rodilla	9	Burgos
2254	Moncalvillo	9	Burgos
2267	Monterrubio de la Demanda	9	Burgos
2273	Montorio	9	Burgos
2289	Moradillo de Roa	9	Burgos
2292	Nava de Roa	9	Burgos
2306	Navas de Bureba	9	Burgos
2313	Nebreda	9	Burgos
2328	Neila	9	Burgos
2352	Olmedillo de Roa	9	Burgos
2365	Olmillos de Muñó	9	Burgos
2387	Oña	9	Burgos
2390	Oquillas	9	Burgos
2411	Orbaneja Riopico	9	Burgos
2426	Padilla de Abajo	9	Burgos
2432	Padilla de Arriba	9	Burgos
2447	Padrones de Bureba	9	Burgos
2463	Palacios de la Sierra	9	Burgos
2479	Palacios de Riopisuerga	9	Burgos
2485	Palazuelos de la Sierra	9	Burgos
2498	Palazuelos de Muñó	9	Burgos
2501	Pampliega	9	Burgos
2518	Pancorbo	9	Burgos
2539	Pardilla	9	Burgos
2557	Partido de la Sierra en Tobalina	9	Burgos
2560	Pedrosa de Duero	9	Burgos
2576	Pedrosa del Páramo	9	Burgos
2582	Pedrosa del Príncipe	9	Burgos
2595	Pedrosa de Río Úrbel	9	Burgos
2616	Peñaranda de Duero	9	Burgos
2621	Peral de Arlanza	9	Burgos
2655	Piérnigas	9	Burgos
2668	Pineda de la Sierra	9	Burgos
2674	Pineda Trasmonte	9	Burgos
2680	Pinilla de los Barruecos	9	Burgos
2693	Pinilla de los Moros	9	Burgos
2707	Pinilla Trasmonte	9	Burgos
2729	Poza de la Sal	9	Burgos
2735	Prádanos de Bureba	9	Burgos
2740	Pradoluengo	9	Burgos
2753	Presencio	9	Burgos
2766	Puebla de Arganzón, La	9	Burgos
2772	Puentedura	9	Burgos
2791	Quemada	9	Burgos
2805	Quintanabureba	9	Burgos
2812	Quintana del Pidio	9	Burgos
2833	Quintanaélez	9	Burgos
2870	Quintanaortuño	9	Burgos
2886	Quintanapalla	9	Burgos
2899	Quintanar de la Sierra	9	Burgos
2925	Quintanavides	9	Burgos
2946	Quintanilla de la Mata	9	Burgos
2959	Quintanilla del Coco	9	Burgos
2978	Quintanillas, Las	9	Burgos
2984	Quintanilla San García	9	Burgos
3018	Quintanilla Vivar	9	Burgos
3023	Rabanera del Pinar	9	Burgos
3039	Rábanos	9	Burgos
3044	Rabé de las Calzadas	9	Burgos
3060	Rebolledo de la Torre	9	Burgos
3076	Redecilla del Camino	9	Burgos
3082	Redecilla del Campo	9	Burgos
3095	Regumiel de la Sierra	9	Burgos
3109	Reinoso	9	Burgos
3116	Retuerta	9	Burgos
3121	Revilla y Ahedo, La	9	Burgos
3142	Revilla del Campo	9	Burgos
3155	Revillarruz	9	Burgos
3168	Revilla Vallejera	9	Burgos
3174	Rezmondo	9	Burgos
3180	Riocavado de la Sierra	9	Burgos
3214	Roa	9	Burgos
3235	Rojas	9	Burgos
3253	Royuela de Río Franco	9	Burgos
3266	Rubena	9	Burgos
3272	Rublacedo de Abajo	9	Burgos
3288	Rucandio	9	Burgos
3291	Salas de Bureba	9	Burgos
3305	Salas de los Infantes	9	Burgos
3327	Saldaña de Burgos	9	Burgos
3348	Salinillas de Bureba	9	Burgos
3351	San Adrián de Juarros	9	Burgos
3370	San Juan del Monte	9	Burgos
3386	San Mamés de Burgos	9	Burgos
3399	San Martín de Rubiales	9	Burgos
3403	San Millán de Lara	9	Burgos
3431	Santa Cecilia	9	Burgos
3459	Santa Cruz de la Salceda	9	Burgos
3462	Santa Cruz del Valle Urbión	9	Burgos
3478	Santa Gadea del Cid	9	Burgos
3484	Santa Inés	9	Burgos
3500	Santa María del Campo	9	Burgos
3517	Santa María del Invierno	9	Burgos
3522	Santa María del Mercadillo	9	Burgos
3538	Santa María Rivarredonda	9	Burgos
3543	Santa Olalla de Bureba	9	Burgos
3556	Santibáñez de Esgueva	9	Burgos
3569	Santibáñez del Val	9	Burgos
3581	Santo Domingo de Silos	9	Burgos
3608	San Vicente del Valle	9	Burgos
3615	Sargentes de la Lora	9	Burgos
3620	Sarracín	9	Burgos
3636	Sasamón	9	Burgos
3654	Sequera de Haza, La	9	Burgos
3667	Solarana	9	Burgos
3689	Sordillos	9	Burgos
3692	Sotillo de la Ribera	9	Burgos
3728	Sotragero	9	Burgos
3734	Sotresgudo	9	Burgos
3749	Susinos del Páramo	9	Burgos
3752	Tamarón	9	Burgos
3771	Tardajos	9	Burgos
3787	Tejada	9	Burgos
3804	Terradillos de Esgueva	9	Burgos
3811	Tinieblas de la Sierra	9	Burgos
3826	Tobar	9	Burgos
3847	Tordómar	9	Burgos
3863	Torrecilla del Monte	9	Burgos
3879	Torregalindo	9	Burgos
3885	Torrelara	9	Burgos
3898	Torrepadre	9	Burgos
3902	Torresandino	9	Burgos
3919	Tórtoles de Esgueva	9	Burgos
3924	Tosantos	9	Burgos
3945	Trespaderne	9	Burgos
3958	Tubilla del Agua	9	Burgos
3961	Tubilla del Lago	9	Burgos
3983	Úrbel del Castillo	9	Burgos
4000	Vadocondes	9	Burgos
4038	Valdeande	9	Burgos
4056	Valdezate	9	Burgos
4069	Valdorros	9	Burgos
4075	Valmala	9	Burgos
4081	Vallarta de Bureba	9	Burgos
4094	Valle de Manzanedo	9	Burgos
4108	Valle de Mena	9	Burgos
4115	Valle de Oca	9	Burgos
4120	Valle de Tobalina	9	Burgos
4136	Valle de Valdebezana	9	Burgos
4141	Valle de Valdelaguna	9	Burgos
4154	Valle de Valdelucio	9	Burgos
4167	Valle de Zamanzas	9	Burgos
4173	Vallejera	9	Burgos
4189	Valles de Palenzuela	9	Burgos
4192	Valluércanes	9	Burgos
4213	Vid y Barrios, La	9	Burgos
4228	Vid de Bureba, La	9	Burgos
4234	Vileña	9	Burgos
4249	Viloria de Rioja	9	Burgos
4252	Vilviestre del Pinar	9	Burgos
4271	Villadiego	9	Burgos
4287	Villaescusa de Roa	9	Burgos
4290	Villaescusa la Sombría	9	Burgos
4304	Villaespasa	9	Burgos
4311	Villafranca Montes de Oca	9	Burgos
4326	Villafruela	9	Burgos
4332	Villagalijo	9	Burgos
4347	Villagonzalo Pedernales	9	Burgos
4379	Villahoz	9	Burgos
4385	Villalba de Duero	9	Burgos
4398	Villalbilla de Burgos	9	Burgos
4402	Villalbilla de Gumiel	9	Burgos
4419	Villaldemiro	9	Burgos
4424	Villalmanzo	9	Burgos
4430	Villamayor de los Montes	9	Burgos
4445	Villamayor de Treviño	9	Burgos
4458	Villambistia	9	Burgos
4461	Villamedianilla	9	Burgos
4477	Villamiel de la Sierra	9	Burgos
4483	Villangómez	9	Burgos
4496	Villanueva de Argaño	9	Burgos
4509	Villanueva de Carazo	9	Burgos
4516	Villanueva de Gumiel	9	Burgos
4542	Villanueva de Teba	9	Burgos
4555	Villaquirán de la Puebla	9	Burgos
4568	Villaquirán de los Infantes	9	Burgos
4580	Villariezo	9	Burgos
4607	Villasandino	9	Burgos
4635	Villasur de Herreros	9	Burgos
4640	Villatuelda	9	Burgos
